Provider,PotentialFraud,TotalClaimAmtReimbursed,TotalDeductibleAmtPaid,TotalIPAnnualReimbursementAmt,TotalOPAnnualReimbursementAmt,NumClaims,NumUniqueBeneficiaries,AvgClaimDuration,NumUniqueDiagnosisCodes,NumUniqueProcedureCodes,TotalClaimAmtReimbursed_winsor,TotalDeductibleAmtPaid_winsor,TotalIPAnnualReimbursementAmt_winsor,TotalOPAnnualReimbursementAmt_winsor,avg_claim_amt_per_claim,avg_claim_amt_per_beneficiary,beneficiaries_per_claim,ip_op_ratio,high_total_claim_flag,claims_per_day,diag_per_claim,proc_per_claim,TotalClaimAmtReimbursed_log1p,TotalIPAnnualReimbursementAmt_log1p,TotalOPAnnualReimbursementAmt_log1p,NumClaims_log1p,NumUniqueBeneficiaries_log1p,avg_claim_amt_per_claim_log1p,avg_claim_amt_per_beneficiary_log1p,claims_x_avgclaim,many_procs_flag,max_log1p_zscore
PRV51093,0,13710,2136.0,42200,8100,9,9,1.4444444444444444,32,2,13710.0,2136.0,42200.0,8100.0,1523.3333333333333,1523.3333333333333,1.0,5.209876543209877,0,6.230769230769231,3.5555555555555554,0.2222222222222222,9.525953709356655,10.650199196425806,8.999742789830492,2.302585092994046,2.302585092994046,7.329312434989945,7.329312434989945,13710.0,0,0.9998867319700574
PRV51096,0,3200,100.0,24000,16860,5,5,4.0,8,0,3200.0,100.0,24000.0,16860.0,640.0,640.0,1.0,1.4234875444839858,0,1.25,1.6,0.0,8.071218539969863,10.085850775128717,9.732758541777981,1.791759469228055,1.791759469228055,6.46302945692067,6.46302945692067,3200.0,0,1.1138935212489853
PRV51097,0,44420,230.0,412860,376180,125,71,1.744,247,0,44420.0,230.0,412860.0,376180.0,355.36,625.6338028169014,0.568,1.097506512839598,0,71.67431192660551,1.976,0.0,10.701467609576829,12.930866253550214,12.83782568952314,4.836281906951478,4.276666119016055,5.875941455852443,6.4403623234672835,44420.0,0,0.9964580005541992
PRV51098,0,300,0.0,62000,9190,4,4,0.0,13,0,300.0,0.0,62000.0,9190.0,75.0,75.0,1.0,6.746463547334058,0,0.0,3.25,0.0,5.707110264748875,11.034905792929415,9.12598002335811,1.6094379124341003,1.6094379124341003,4.330733340286331,4.330733340286331,300.0,0,1.728493556877677
PRV51100,0,78000,5340.0,78690,3710,5,5,6.0,41,4,78000.0,5340.0,78690.0,3710.0,15600.0,15600.0,1.0,21.21024258760108,0,0.8333333333333334,8.2,0.8,11.264476926102367,11.273284069543339,8.219056661060598,1.791759469228055,1.791759469228055,9.65509029374725,9.65509029374725,78000.0,0,2.2730310701924017
PRV51101,0,16600,3204.0,27600,520,3,3,3.3333333333333335,22,1,16600.0,3204.0,27600.0,520.0,5533.333333333333,5533.333333333333,1.0,53.07692307692308,0,0.8999999999999999,7.333333333333333,0.3333333333333333,9.717218213494077,10.225607282932941,6.255750041753367,1.3862943611198906,1.3862943611198906,8.618726392239676,8.618726392239676,16600.0,0,2.4271501892411864
PRV51102,0,148000,12816.0,178000,8870,12,11,4.0,88,10,148000.0,12816.0,178000.0,8870.0,12333.333333333334,13454.545454545454,0.9166666666666666,20.067643742953777,0,3.0,7.333333333333333,0.8333333333333334,11.904974309480183,12.08954444723597,9.090542808520587,2.5649493574615367,2.4849066497880004,9.42014198075244,9.50714660151029,148000.0,0,2.1129595251930002
PRV51103,1,440,60.0,8000,6830,6,4,0.0,8,0,440.0,60.0,8000.0,6830.0,73.33333333333333,110.0,0.6666666666666666,1.171303074670571,0,0.0,1.3333333333333333,0.0,6.089044875446846,8.987321812850125,8.82922635473185,1.9459101490553132,1.6094379124341003,4.308559482792009,4.709530201312334,440.0,0,1.5628045055186726
PRV51104,0,1900,110.0,33000,22190,12,9,1.1666666666666667,28,0,1900.0,110.0,33000.0,22190.0,158.33333333333334,211.11111111111111,0.75,1.487156376746282,0,10.285714285714285,2.3333333333333335,0.0,7.550135342488429,10.404293143019792,10.007442080255977,2.5649493574615367,2.302585092994046,5.070998443823346,5.357110246389528,1900.0,0,0.9289612070770872
PRV51105,0,6540,0.0,96580,51300,12,12,3.3333333333333335,28,0,6540.0,0.0,96580.0,51300.0,545.0,545.0,1.0,1.8826510721247562,0,3.5999999999999996,2.3333333333333335,0.0,8.785845337961213,11.478137313484511,10.84546552414626,2.5649493574615367,2.5649493574615367,6.302618975744905,6.302618975744905,6540.0,0,0.6013236820175055
PRV51108,0,156000,19224.0,255950,38840,19,19,5.2631578947368425,107,6,156000.0,19224.0,255950.0,38840.0,8210.526315789473,8210.526315789473,1.0,6.589855818743564,0,3.61,5.631578947368421,0.3157894736842105,11.957617696467539,12.452741298891185,10.567231668726757,2.995732273553991,2.995732273553991,9.013294094520635,9.013294094520635,156000.0,0,1.8357718795413185
PRV51109,0,18000,3204.0,23500,3210,3,3,6.333333333333333,25,4,18000.0,3204.0,23500.0,3210.0,6000.0,6000.0,1.0,7.320872274143302,0,0.4736842105263158,8.333333333333334,1.3333333333333333,9.798182590890704,10.064798252418377,8.074337694089515,1.3862943611198906,1.3862943611198906,8.699681400989514,8.699681400989514,18000.0,0,1.6221058704303728
PRV51110,0,27000,5340.0,27280,5940,5,5,10.2,42,4,27000.0,5340.0,27280.0,5940.0,5400.0,5400.0,1.0,4.592592592592593,0,0.4901960784313726,8.4,0.8,10.203629181337648,10.213945768177046,8.689632748355741,1.791759469228055,1.791759469228055,8.594339400592892,8.594339400592892,27000.0,0,1.5503358009122006
PRV51111,0,54860,200.0,381640,523000,132,85,2.462121212121212,278,0,54860.0,200.0,381640.0,523000.0,415.6060606060606,645.4117647058823,0.6439393939393939,0.7297131931166349,0,53.612307692307695,2.106060606060606,0.0,10.912557992542743,12.85223565513276,13.167338655091122,4.890349128221754,4.454347296253507,6.032141076503244,6.4714367073907075,54860.0,0,1.1678512430406411
PRV51112,0,105250,810.0,1296930,1064150,304,195,1.8453947368421053,465,0,105250.0,810.0,1296930.0,1064150.0,346.2171052631579,539.7435897435897,0.6414473684210527,1.2187473570455294,0,164.7344028520499,1.5296052631578947,0.0,11.56410325268714,14.075511262191831,13.877687856107654,5.720311776607412,5.278114659230517,5.849950247883589,6.292945210382118,105250.0,0,1.53733307101672
PRV51113,0,46390,550.0,383680,412970,132,78,1.5454545454545454,255,1,46390.0,550.0,383680.0,412970.0,351.43939393939394,594.7435897435897,0.5909090909090909,0.9290747511925805,0,85.41176470588236,1.9318181818181819,0.007575757575757576,10.744860753883362,12.857566757156505,12.931132651560102,4.890349128221754,4.3694478524670215,5.864878675383482,6.389810355943774,46390.0,0,1.044990788156376
PRV51114,0,76720,560.0,1022740,763690,262,160,1.1984732824427482,376,0,76720.0,560.0,1022740.0,763690.0,292.82442748091603,479.5,0.6106870229007634,1.3392083175110319,0,218.61146496815286,1.4351145038167938,0.0,11.247930743883217,13.837996835948477,13.54591853607481,5.572154032177765,5.081404364984463,5.682982403513373,6.174827228410347,76720.0,0,1.3922388827712244
PRV51115,0,980,20.0,29000,10710,7,6,0.0,13,0,980.0,20.0,29000.0,10710.0,140.0,163.33333333333334,0.8571428571428571,2.707749766573296,0,0.0,1.8571428571428572,0.0,6.8885724595653635,10.275085591132715,9.27902652976463,2.0794415416798357,1.9459101490553132,4.948759890378168,5.101896885374581,980.0,0,1.2159572619398187
PRV51117,0,1950,0.0,69500,58290,12,10,1.75,28,0,1950.0,0.0,69500.0,58290.0,162.5,195.0,0.8333333333333334,1.1923142906158861,0,6.857142857142857,2.3333333333333335,0.0,7.576097340623111,11.149096419938578,10.973202986493744,2.5649493574615367,2.3978952727983707,5.096812990337308,5.278114659230517,1950.0,0,0.9176984968596008
PRV51118,0,136000,14952.0,346160,116100,16,16,4.25,106,14,136000.0,14952.0,346160.0,116100.0,8500.0,8500.0,1.0,2.9815676141257534,0,3.764705882352941,6.625,0.875,11.820417517632333,12.754659263732126,11.662215780913316,2.833213344056216,2.833213344056216,9.04793908261736,9.04793908261736,136000.0,1,1.8593756956336311
PRV51119,1,1080580,96985.0,2238420,458190,95,81,6.042105263157895,357,51,1080580.0,96985.0,2238420.0,458190.0,11374.526315789473,13340.493827160493,0.8526315789473684,4.885353237739802,1,15.722996515679442,3.7578947368421054,0.5368421052631579,13.893009417413166,14.62128126455056,13.03504140673093,4.564348191467836,4.406719247264253,9.339219512268704,9.498634294246719,1080580.0,1,2.057826613659206
PRV51120,0,52000,7476.0,93120,3290,7,7,4.142857142857143,51,5,52000.0,7476.0,93120.0,3290.0,7428.571428571428,7428.571428571428,1.0,28.303951367781156,0,1.689655172413793,7.285714285714286,0.7142857142857143,10.859018228147887,11.44165500173922,8.098946748943339,2.0794415416798357,2.0794415416798357,8.913223454833028,8.913223454833028,52000.0,0,1.767593216329434
PRV51121,0,81080,6408.0,116250,35490,7,7,5.571428571428571,41,5,81080.0,6408.0,116250.0,35490.0,11582.857142857143,11582.857142857143,1.0,3.275570583262891,0,1.2564102564102564,5.857142857142857,0.7142857142857143,11.303203933987659,11.663506925563143,10.477034422194833,2.0794415416798357,2.0794415416798357,9.357367782268476,9.357367782268476,81080.0,0,2.070191127287333
PRV51122,0,1120,0.0,7040,27030,7,7,0.0,14,0,1120.0,0.0,7040.0,27030.0,160.0,160.0,1.0,0.26045135035146133,0,0.0,2.0,0.0,7.02197642307216,8.859505484519133,10.204739634516608,2.0794415416798357,2.0794415416798357,5.081404364984463,5.081404364984463,1120.0,0,1.1580845906975374
PRV51123,0,26910,2176.0,102070,146790,31,28,2.4838709677419355,88,1,26910.0,2176.0,102070.0,146790.0,868.0645161290323,961.0714285714286,0.9032258064516129,0.6953470944887253,0,12.480519480519481,2.838709677419355,0.03225806451612903,10.200290403937228,11.533423928547553,11.896765085381238,3.4657359027997265,3.367295829986474,6.7674173643151665,6.869088697983556,26910.0,0,0.5069736852948223
PRV51125,0,131310,13096.0,312980,107250,48,32,2.4791666666666665,140,10,131310.0,13096.0,312980.0,107250.0,2735.625,4103.4375,0.6666666666666666,2.918228438228438,0,19.36134453781513,2.9166666666666665,0.20833333333333334,11.78532383439027,12.653897764804396,11.58292716075612,3.8918202981106265,3.4965075614664802,7.9144806883275,8.319823984482715,131310.0,0,1.219607817621446
PRV51126,1,177000,21360.0,377400,121650,20,14,6.5,110,12,177000.0,21360.0,377400.0,121650.0,8850.0,12642.857142857143,0.7,3.1023427866831073,0,3.076923076923077,5.5,0.6,12.083910661257521,12.841063561621608,11.708911568482034,3.044522437723423,2.70805020110221,9.088285725968877,9.444926774857977,177000.0,0,1.9932766612713886
PRV51128,0,102220,5340.0,485040,100360,50,38,2.34,153,3,102220.0,5340.0,485040.0,100360.0,2044.4,2690.0,0.76,4.833001195695497,0,21.36752136752137,3.06,0.06,11.534892415095785,13.091988702429122,11.516528964559852,3.9318256327243257,3.6635616461296463,7.623348648371913,7.897668150726906,102220.0,0,0.929315394088305
PRV51129,0,22920,480.0,426220,244510,96,65,1.3541666666666667,194,0,22920.0,480.0,426220.0,244510.0,238.75,352.61538461538464,0.6770833333333334,1.7431597889656865,0,70.89230769230768,2.0208333333333335,0.0,10.039808799894367,12.96271327007475,12.407015576660106,4.574710978503383,4.189654742026425,5.479596713763548,5.868209838344692,22920.0,0,0.7723759465680359
PRV51130,0,4970,0.0,20060,12570,7,7,2.857142857142857,19,0,4970.0,0.0,20060.0,12570.0,710.0,710.0,1.0,1.5958631662688942,0,2.4499999999999997,2.7142857142857144,0.0,8.511376306094673,9.906532910722088,9.43914785291483,2.0794415416798357,2.0794415416798357,6.566672429803241,6.566672429803241,4970.0,0,0.9231807922409977
PRV51131,0,1160,70.0,30020,7790,8,8,0.0,30,0,1160.0,70.0,30020.0,7790.0,145.0,145.0,1.0,3.8536585365853657,0,0.0,3.75,0.0,7.057036981697891,10.309652415758565,8.960724500330858,2.1972245773362196,2.1972245773362196,4.983606621708336,4.983606621708336,1160.0,0,1.1428747863590456
PRV51132,0,5330,1068.0,7000,9070,8,6,1.75,18,1,5330.0,1068.0,7000.0,9070.0,666.25,888.3333333333334,0.75,0.7717750826901875,0,4.571428571428571,2.25,0.125,8.581294116822761,8.853808274977197,9.112837790614945,2.1972245773362196,1.9459101490553132,6.503164788284634,6.790472118367405,5330.0,0,0.9463867411961446
PRV51134,0,7610,80.0,32470,110310,15,12,2.6666666666666665,28,0,7610.0,80.0,32470.0,110310.0,507.3333333333333,634.1666666666666,0.8,0.29435227993835555,0,5.625,1.8666666666666667,0.0,8.937349848267392,10.388102662282032,11.611058928283592,2.772588722239781,2.5649493574615367,6.231137400373402,6.453887431645805,7610.0,0,0.4978530546241489
PRV51135,0,300,0.0,4000,1820,5,2,0.0,8,0,300.0,0.0,4000.0,1820.0,60.0,150.0,0.4,2.197802197802198,0,0.0,1.6,0.0,5.707110264748875,8.294299608857235,7.507141079727608,1.791759469228055,1.0986122886681098,4.110873864173311,5.017279836814924,300.0,0,1.7762502550089179
PRV51136,0,20000,1068.0,20000,400,1,1,2.0,9,2,20000.0,1068.0,20000.0,400.0,20000.0,20000.0,1.0,50.0,0,0.5,9.0,2.0,9.90353755128617,9.90353755128617,5.993961427306569,0.6931471805599453,0.6931471805599453,9.90353755128617,9.90353755128617,20000.0,0,2.5633172119825502
PRV51137,0,16050,1348.0,235640,104310,55,51,0.2,129,1,16050.0,1348.0,235640.0,104310.0,291.8181818181818,314.70588235294116,0.9272727272727272,2.2590355670597257,0,275.0,2.3454545454545452,0.01818181818181818,9.683526431913219,12.370064739388289,11.555132100432616,4.02535169073515,3.9512437185814275,5.679551876532829,5.754811028120613,16050.0,0,0.5442048978673285
PRV51138,0,13430,1068.0,188640,43480,26,21,1.5384615384615383,60,1,13430.0,1068.0,188640.0,43480.0,516.5384615384615,639.5238095238095,0.8076923076923077,4.338546458141674,0,16.900000000000002,2.3076923076923075,0.038461538461538464,9.505320746909074,12.147601016859776,10.680079340050709,3.295836866004329,3.091042453358316,6.249083844191247,6.462286293985159,13430.0,0,0.2692904302917267
PRV51139,0,52580,7516.0,178210,122890,43,42,2.4651162790697674,115,1,52580.0,7516.0,178210.0,122890.0,1222.7906976744187,1251.904761904762,0.9767441860465116,1.4501586784929612,0,17.443396226415096,2.6744186046511627,0.023255813953488372,10.870110116741285,12.090723520508789,11.719053062604148,3.784189633918261,3.7612001156935624,7.109708449818328,7.133219943950456,52580.0,0,0.5388487763185636
PRV51140,0,453130,50418.0,2577460,1203530,487,394,2.1047227926078027,758,19,453130.0,50418.0,2577460.0,1203530.0,930.4517453798768,1150.0761421319796,0.8090349075975359,2.141583508512459,0,231.38439024390246,1.5564681724845997,0.039014373716632446,13.023936545882721,14.762315363817944,14.000770294078762,6.1903154058531475,5.978885764901122,6.836744385564953,7.0484525595590455,453130.0,1,1.9757632555504903
PRV51141,0,19490,170.0,323100,95650,71,37,1.732394366197183,160,0,19490.0,170.0,323100.0,95650.0,274.50704225352115,526.7567567567568,0.5211267605633803,3.3779404077365394,0,40.983739837398375,2.2535211267605635,0.0,9.877708099548641,12.685720246824822,11.468461429596811,4.276666119016055,3.6375861597263857,5.618613189985044,6.268635489596273,19490.0,0,0.5334226443789492
PRV51142,0,104570,7536.0,321820,128930,51,38,1.9215686274509804,131,6,104570.0,7536.0,321820.0,128930.0,2050.392156862745,2751.842105263158,0.7450980392156863,2.4960831458931203,0,26.54081632653061,2.5686274509803924,0.11764705882352941,11.557621545519082,12.681750769335391,11.76703265652155,3.9512437185814275,3.6635616461296463,7.6262739425564305,7.920389149797551,104570.0,0,0.9449393257218712
PRV51143,0,20450,350.0,349820,120800,77,68,0.987012987012987,160,0,20450.0,350.0,349820.0,120800.0,265.5844155844156,300.7352941176471,0.8831168831168831,2.895860927152318,0,78.01315789473684,2.0779220779220777,0.0,9.925787060030896,12.765176874069969,11.701899842594283,4.356708826689592,4.23410650459726,5.585690949863495,5.709550123471551,20450.0,0,0.7115585601915148
PRV51144,0,61220,4492.0,122930,62780,30,29,1.8,83,3,61220.0,4492.0,122930.0,62780.0,2040.6666666666667,2111.0344827586205,0.9666666666666667,1.9581076776043327,0,16.666666666666668,2.7666666666666666,0.1,11.022245546897196,11.719378501339111,11.04740775890878,3.4339872044851463,3.4011973816621555,7.621521746744818,7.655406971756608,61220.0,0,0.8875499189059145
PRV51145,1,1606350,166748.0,3261530,272860,202,161,4.900990099009901,549,80,1325226.4999999981,123459.19999999998,3261530.0,272860.0,7952.227722772277,9977.329192546584,0.7970297029702971,11.953126145275967,1,41.216161616161614,2.717821782178218,0.39603960396039606,14.289475705026273,14.997707275002183,12.51671778699324,5.313205979041787,5.087596335232384,8.981333128115953,9.208170939713463,1606350.0,1,1.9946672889467145
PRV51146,1,1680910,171670.0,3316080,778590,352,334,3.4232954545454546,710,74,1325226.4999999981,123459.19999999998,3316080.0,778590.0,4775.3125,5032.664670658683,0.9488636363636364,4.259083728278041,1,102.82489626556017,2.0170454545454546,0.21022727272727273,14.334846466313346,15.014294221959494,13.565241154882848,5.8664680569332965,5.814130531825066,8.471424084255185,8.523903560575983,1680910.0,1,2.0143498162341813
PRV51147,0,8860,210.0,124160,77790,32,32,2.5,76,0,8860.0,210.0,124160.0,77790.0,276.875,276.875,1.0,1.5960920426790075,0,12.8,2.375,0.0,9.089414904047302,11.729334389508322,11.26178102224096,3.4965075614664802,3.4965075614664802,5.62717137228436,5.62717137228436,8860.0,0,0.6319753893988382
PRV51148,1,488660,36294.0,1621790,843930,330,263,1.8484848484848484,599,26,488660.0,36294.0,1621790.0,843930.0,1480.7878787878788,1858.0228136882129,0.796969696969697,1.9217115163579919,1,178.52459016393445,1.8151515151515152,0.07878787878787878,13.099424276513306,14.29904165208763,13.645826016681587,5.802118375377063,5.575949103146316,7.30100466388963,7.527806259667774,488660.0,1,1.6838097509942844
PRV51149,1,1120680,123958.0,2151060,408460,148,136,4.6891891891891895,476,61,1120680.0,123459.19999999998,2151060.0,408460.0,7572.1621621621625,8240.29411764706,0.918918918918919,5.266268422856584,1,31.561959654178672,3.2162162162162162,0.41216216216216217,13.929447094206745,14.581471766750598,12.920151717488295,5.003946305945459,4.919980925828125,8.932365982084374,9.016912663684476,1120680.0,1,1.8384813939848135
PRV51151,0,201300,23298.0,1242940,606380,233,225,1.6952789699570816,451,12,201300.0,23298.0,1242940.0,606380.0,863.9484978540772,894.6666666666666,0.9656652360515021,2.0497707708037862,0,137.44050632911393,1.9356223175965666,0.05150214592274678,12.21255657932543,14.032990903557783,13.315263780365601,5.455321115357702,5.420534999272286,6.76266996510621,6.7975683199473815,201300.0,0,1.5712022456710386
PRV51152,0,25770,500.0,382460,189080,83,39,1.7228915662650603,179,0,25770.0,500.0,382460.0,189080.0,310.48192771084337,660.7692307692307,0.46987951807228917,2.0227416966363445,0,48.17482517482517,2.1566265060240966,0.0,10.15700510770532,12.85438196626606,12.149930773659847,4.430816798843313,3.6888794541139363,5.741341319564822,6.494916901159812,25770.0,0,0.6386555695739115
PRV51153,0,71490,4902.0,622840,143540,87,83,1.4022988505747127,188,5,71490.0,4902.0,622840.0,143540.0,821.7241379310345,861.3253012048193,0.9540229885057471,4.339138915981608,0,62.040983606557376,2.160919540229885,0.05747126436781609,11.177326846633413,13.342046548502848,11.874375987658974,4.477336814478207,4.430816798843313,6.712620953638771,6.759632579061884,71490.0,0,0.8540878091739892
PRV51154,0,45750,790.0,550730,336410,161,147,1.3229813664596273,297,0,45750.0,790.0,550730.0,336410.0,284.16149068322983,311.2244897959184,0.9130434782608695,1.6370797538717636,0,121.69483568075118,1.84472049689441,0.0,10.730968928388284,13.219001765658248,12.726088905713981,5.087596335232384,4.997212273764115,5.653055653768482,5.7437224476567525,45750.0,0,1.2644777278965742
